"GEOID","NAME","percent_asian","percent_black","percent_white","percent_other","percent_latinx"
"09001210100","Census Tract 2101, Fairfield County, Connecticut",0.0535,0.1119,0.4676,0.367,0.4772
"09001210200","Census Tract 2102, Fairfield County, Connecticut",0.0433,0.0862,0.4496,0.4209,0.5232
"09001210300","Census Tract 2103, Fairfield County, Connecticut",0.1242,0.079,0.5206,0.2761,0.3747
"09001210400","Census Tract 2104, Fairfield County, Connecticut",0.0668,0.0788,0.543,0.3113,0.356
"09001210500","Census Tract 2105, Fairfield County, Connecticut",0.0524,0.1072,0.7171,0.1233,0.1667
"09001210600","Census Tract 2106, Fairfield County, Connecticut",0.0531,0.1142,0.5009,0.3318,0.3909
"09001210701","Census Tract 2107.01, Fairfield County, Connecticut",0.0413,0.1171,0.5613,0.2803,0.4921
"09001210702","Census Tract 2107.02, Fairfield County, Connecticut",0.0636,0.0636,0.5694,0.3035,0.4795
"09001210800","Census Tract 2108, Fairfield County, Connecticut",0.0667,0.125,0.7202,0.0881,0.1404
"09001210900","Census Tract 2109, Fairfield County, Connecticut",0.0692,0.0302,0.7871,0.1135,0.1097
"09001211000","Census Tract 2110, Fairfield County, Connecticut",0.067,0.1424,0.6096,0.181,0.2069
"09001211100","Census Tract 2111, Fairfield County, Connecticut",0.0291,0.3946,0.4777,0.0987,0.1931
"09001211200","Census Tract 2112, Fairfield County, Connecticut",0.1235,0.0857,0.6691,0.1217,0.1726
"09001211300","Census Tract 2113, Fairfield County, Connecticut",0.0271,0.1304,0.7759,0.0666,0.1032
"09001211400","Census Tract 2114, Fairfield County, Connecticut",0.0221,0.1616,0.7109,0.1054,0.163
"09001220100","Census Tract 2201, Fairfield County, Connecticut",0.0182,0.0112,0.9151,0.0556,0.0812
"09001220200","Census Tract 2202, Fairfield County, Connecticut",0.0174,0.0049,0.9034,0.0743,0.0988
"09001220300","Census Tract 2203, Fairfield County, Connecticut",0.0046,0.004,0.9373,0.0541,0.0783
"09001230100","Census Tract 2301, Fairfield County, Connecticut",0.044,3e-04,0.9405,0.0152,0.0245
"09001230200","Census Tract 2302, Fairfield County, Connecticut",0.0442,0.0085,0.934,0.0133,0.0261
"09001230300","Census Tract 2303, Fairfield County, Connecticut",0.0263,3e-04,0.967,0.0064,0.0459
"09001230400","Census Tract 2304, Fairfield County, Connecticut",0.0161,0.0088,0.9057,0.0694,0.0631
"09001230501","Census Tract 2305.01, Fairfield County, Connecticut",0.0292,0.027,0.8996,0.0442,0.0394
"09001230502","Census Tract 2305.02, Fairfield County, Connecticut",0.0055,0.0568,0.8806,0.057,0.1071
"09001240100","Census Tract 2401, Fairfield County, Connecticut",0.0109,0.0028,0.9822,0.0041,0.02
"09001240200","Census Tract 2402, Fairfield County, Connecticut",0.0129,0.0024,0.9305,0.0542,0.0682
"09001245100","Census Tract 2451, Fairfield County, Connecticut",0.037,0.0177,0.9318,0.0135,0.0173
"09001245200","Census Tract 2452, Fairfield County, Connecticut",0.0635,0.012,0.8739,0.0506,0.0526
"09001245300","Census Tract 2453, Fairfield County, Connecticut",0.0474,0.0128,0.9324,0.0074,0.0538
"09001245400","Census Tract 2454, Fairfield County, Connecticut",0.0122,0,0.9785,0.0093,0.0225
"09001245500","Census Tract 2455, Fairfield County, Connecticut",0.0109,0.0112,0.8964,0.0816,0.1638
"09001245600","Census Tract 2456, Fairfield County, Connecticut",0.0461,0.0111,0.907,0.0358,0.0117
"09001257100","Census Tract 2571, Fairfield County, Connecticut",0.0208,0,0.9518,0.0274,0.0343
"09001257200","Census Tract 2572, Fairfield County, Connecticut",0,0.4602,0.3669,0.1729,0.2849
"09001990000","Census Tract 9900, Fairfield County, Connecticut",NA,NA,NA,NA,NA
"09003330100","Census Tract 3301, Hartford County, Connecticut",0.005,0.0025,0.9016,0.0908,0.001
"09003400100","Census Tract 4001, Hartford County, Connecticut",0.0501,0.0025,0.913,0.0345,0.0632
"09003400200","Census Tract 4002, Hartford County, Connecticut",0.0397,0.0229,0.9087,0.0288,0.0494
"09003400300","Census Tract 4003, Hartford County, Connecticut",0.0129,0.0062,0.9556,0.0252,0.0517
"09003405100","Census Tract 4051, Hartford County, Connecticut",0.0122,0.0471,0.8067,0.134,0.1632
"09003405200","Census Tract 4052, Hartford County, Connecticut",0.0158,0.0089,0.9381,0.0371,0.0736
"09003405300","Census Tract 4053, Hartford County, Connecticut",0.0065,0.0217,0.8753,0.0964,0.1827
"09003405401","Census Tract 4054.01, Hartford County, Connecticut",0.0115,0.0215,0.8491,0.118,0.1256
"09003405402","Census Tract 4054.02, Hartford County, Connecticut",0.0459,0.0836,0.6999,0.1705,0.1755
"09003405500","Census Tract 4055, Hartford County, Connecticut",0.0235,0.0235,0.9029,0.0501,0.2513
"09003405600","Census Tract 4056, Hartford County, Connecticut",0,0.1032,0.7756,0.1212,0.2333
"09003405700","Census Tract 4057, Hartford County, Connecticut",0,0.0743,0.8101,0.1155,0.1913
"09003405800","Census Tract 4058, Hartford County, Connecticut",0.027,0.0247,0.8981,0.0501,0.1073
"09003405900","Census Tract 4059, Hartford County, Connecticut",0.0052,0.0659,0.8927,0.0363,0.1268
"09003406001","Census Tract 4060.01, Hartford County, Connecticut",0.0144,0.0687,0.758,0.1589,0.2574
"09003406002","Census Tract 4060.02, Hartford County, Connecticut",0.0217,0.0365,0.9016,0.0402,0.0655
"09003406100","Census Tract 4061, Hartford County, Connecticut",0.0058,0.1486,0.6644,0.1812,0.287
"09003410101","Census Tract 4101.01, Hartford County, Connecticut",0.0259,0.0033,0.9515,0.0193,0.0221
"09003410102","Census Tract 4101.02, Hartford County, Connecticut",0.0237,0.017,0.9359,0.0235,0.022
"09003415300","Census Tract 4153, Hartford County, Connecticut",0.0024,0.113,0.6644,0.2202,0.6173
"09003415400","Census Tract 4154, Hartford County, Connecticut",0.0172,0.2517,0.6507,0.0804,0.4421
"09003415500","Census Tract 4155, Hartford County, Connecticut",0.0156,0.1678,0.5959,0.2207,0.522
"09003415600","Census Tract 4156, Hartford County, Connecticut",0.0261,0.1908,0.564,0.2191,0.5102
"09003415700","Census Tract 4157, Hartford County, Connecticut",0.0237,0.1186,0.736,0.1218,0.3454
"09003415800","Census Tract 4158, Hartford County, Connecticut",0.008,0.184,0.693,0.115,0.398
"09003415900","Census Tract 4159, Hartford County, Connecticut",0,0.1499,0.7406,0.1095,0.5105
"09003416000","Census Tract 4160, Hartford County, Connecticut",0,0.0381,0.8387,0.1232,0.4468
"09003416100","Census Tract 4161, Hartford County, Connecticut",0,0.1231,0.5885,0.2883,0.669
"09003416200","Census Tract 4162, Hartford County, Connecticut",0.0047,0.1849,0.6313,0.1792,0.648
"09003416300","Census Tract 4163, Hartford County, Connecticut",0,0.0922,0.6965,0.2114,0.5951
"09003416400","Census Tract 4164, Hartford County, Connecticut",0.0211,0.1046,0.8016,0.0727,0.2112
"09003416500","Census Tract 4165, Hartford County, Connecticut",0,0.1604,0.7248,0.1148,0.4
"09003416600","Census Tract 4166, Hartford County, Connecticut",0.0451,0.0963,0.7253,0.1333,0.5825
"09003416700","Census Tract 4167, Hartford County, Connecticut",0.0093,0.0788,0.7075,0.2044,0.4664
"09003416800","Census Tract 4168, Hartford County, Connecticut",0.1355,0.0649,0.6976,0.102,0.2486
"09003417100","Census Tract 4171, Hartford County, Connecticut",0.0023,0.1431,0.6548,0.1998,0.6612
"09003417200","Census Tract 4172, Hartford County, Connecticut",0.1075,0.1303,0.6884,0.0739,0.2868
"09003417300","Census Tract 4173, Hartford County, Connecticut",0.0268,0.207,0.7087,0.0576,0.0468
"09003417400","Census Tract 4174, Hartford County, Connecticut",0.1693,0.0535,0.759,0.0181,0.0727
"09003417500","Census Tract 4175, Hartford County, Connecticut",0.0639,0.0591,0.7906,0.0863,0.2172
"09003420400","Census Tract 4204, Hartford County, Connecticut",0.0649,0.0114,0.857,0.0667,0.0726
"09003420500","Census Tract 4205, Hartford County, Connecticut",0.0115,0.0288,0.8052,0.1545,0.1753
"09003420600","Census Tract 4206, Hartford County, Connecticut",0.0649,0.0161,0.8651,0.0538,0.1051
"09003420700","Census Tract 4207, Hartford County, Connecticut",0.0069,0.0161,0.9525,0.0245,0.0749
"09003430100","Census Tract 4301, Hartford County, Connecticut",0.029,0.045,0.8533,0.0727,0.1293
"09003430201","Census Tract 4302.01, Hartford County, Connecticut",0.0497,0.0077,0.9064,0.0362,0.0694
"09003430202","Census Tract 4302.02, Hartford County, Connecticut",0.0206,4e-04,0.941,0.0381,0.0719
"09003430203","Census Tract 4302.03, Hartford County, Connecticut",0.0184,0.0066,0.9455,0.0295,0.0338
"09003430301","Census Tract 4303.01, Hartford County, Connecticut",0.0356,0,0.9493,0.0151,0.0138
"09003430302","Census Tract 4303.02, Hartford County, Connecticut",3e-04,0.0174,0.9649,0.0174,0.0319
"09003430400","Census Tract 4304, Hartford County, Connecticut",0.0044,0.0369,0.9407,0.0179,0.0231
"09003430500","Census Tract 4305, Hartford County, Connecticut",0,0.0207,0.9793,0,0.0501
"09003430601","Census Tract 4306.01, Hartford County, Connecticut",0.0495,0.0307,0.8992,0.0206,0.021
"09003430602","Census Tract 4306.02, Hartford County, Connecticut",0.0563,0.0165,0.9213,0.0059,0.0059
"09003460100","Census Tract 4601, Hartford County, Connecticut",0.1048,0.0344,0.8354,0.0254,0.0728
"09003460202","Census Tract 4602.02, Hartford County, Connecticut",0.12,0.0257,0.7982,0.0562,0.0442
"09003460203","Census Tract 4602.03, Hartford County, Connecticut",0.167,0.0084,0.721,0.1036,0.0708
"09003460204","Census Tract 4602.04, Hartford County, Connecticut",0.1815,0.0301,0.766,0.0224,0.0592
"09003460301","Census Tract 4603.01, Hartford County, Connecticut",0.0622,0.0201,0.8949,0.0228,0.0582
"09003460302","Census Tract 4603.02, Hartford County, Connecticut",0.0873,0.0076,0.8752,0.0299,0.0959
"09003462101","Census Tract 4621.01, Hartford County, Connecticut",0.0661,2e-04,0.8673,0.0664,0.0935
"09003462102","Census Tract 4621.02, Hartford County, Connecticut",0.1431,0.0041,0.8113,0.0416,0.0269
"09003462201","Census Tract 4622.01, Hartford County, Connecticut",0.1242,0.0013,0.8565,0.0179,0.0212
"09003462202","Census Tract 4622.02, Hartford County, Connecticut",0.2677,0.0426,0.683,0.0066,0.0325
"09003464101","Census Tract 4641.01, Hartford County, Connecticut",0.0159,0.0621,0.9104,0.0115,0.0649
"09003464102","Census Tract 4641.02, Hartford County, Connecticut",0.0784,0.0206,0.888,0.0129,0.0321
"09003466101","Census Tract 4661.01, Hartford County, Connecticut",0.0271,0.0132,0.9548,0.0048,0.0317
"09003466102","Census Tract 4661.02, Hartford County, Connecticut",0.0473,0.012,0.904,0.0367,0.0428
"09003466201","Census Tract 4662.01, Hartford County, Connecticut",0.0532,0.0902,0.7945,0.0622,0.0487
"09003466202","Census Tract 4662.02, Hartford County, Connecticut",0.0384,0.013,0.9194,0.0292,0.0503
"09003466300","Census Tract 4663, Hartford County, Connecticut",0.0292,0.0153,0.921,0.0345,0.0457
"09003466400","Census Tract 4664, Hartford County, Connecticut",0.0434,0.0083,0.8848,0.0634,0.074
"09003468101","Census Tract 4681.01, Hartford County, Connecticut",0.0026,0.0045,0.9629,0.03,0.0307
"09003468102","Census Tract 4681.02, Hartford County, Connecticut",0.0376,0.0023,0.9395,0.0207,0.002
"09003470100","Census Tract 4701, Hartford County, Connecticut",0.0226,0.0083,0.8906,0.0784,0.0814
"09003471100","Census Tract 4711, Hartford County, Connecticut",0,0.7789,0.1407,0.0805,0.0604
"09003471200","Census Tract 4712, Hartford County, Connecticut",0.024,0.6608,0.296,0.0191,0.1827
"09003471300","Census Tract 4713, Hartford County, Connecticut",0.0096,0.6067,0.3688,0.015,0.0344
"09003471400","Census Tract 4714, Hartford County, Connecticut",0.041,0.3119,0.6187,0.0284,0.0891
"09003471500","Census Tract 4715, Hartford County, Connecticut",0.0263,0.6407,0.2556,0.0774,0.0647
"09003473100","Census Tract 4731, Hartford County, Connecticut",0.0081,0.5546,0.4298,0.0075,0.0486
"09003473400","Census Tract 4734, Hartford County, Connecticut",0.0081,0.1772,0.7472,0.0674,0.0837
"09003473501","Census Tract 4735.01, Hartford County, Connecticut",0.0786,0.2344,0.6361,0.0509,0.0696
"09003473502","Census Tract 4735.02, Hartford County, Connecticut",0.0068,0.2665,0.6689,0.0577,0.0812
"09003473601","Census Tract 4736.01, Hartford County, Connecticut",0.0438,0.168,0.7127,0.0756,0.1064
"09003473602","Census Tract 4736.02, Hartford County, Connecticut",0.1526,0.2799,0.4797,0.0878,0.1132
"09003473700","Census Tract 4737, Hartford County, Connecticut",0.023,0.483,0.3941,0.0999,0.1501
"09003473800","Census Tract 4738, Hartford County, Connecticut",0.0977,0.6883,0.1107,0.1033,0.0384
"09003476100","Census Tract 4761, Hartford County, Connecticut",0.0422,0.116,0.8171,0.0247,0.0564
"09003476200","Census Tract 4762, Hartford County, Connecticut",0.0458,0,0.9244,0.0298,0.0231
"09003476300","Census Tract 4763, Hartford County, Connecticut",0.0496,0.0386,0.8056,0.1062,0.0496
"09003477101","Census Tract 4771.01, Hartford County, Connecticut",0.0385,0.006,0.949,0.0065,0.0354
"09003477102","Census Tract 4771.02, Hartford County, Connecticut",0.053,0.1276,0.7235,0.0959,0.1166
"09003477200","Census Tract 4772, Hartford County, Connecticut",0,0.0158,0.9467,0.0374,0.0246
"09003480300","Census Tract 4803, Hartford County, Connecticut",0,0.0586,0.8751,0.0663,0.101
"09003480400","Census Tract 4804, Hartford County, Connecticut",0.085,0.0043,0.9038,0.0068,0.0513
"09003480500","Census Tract 4805, Hartford County, Connecticut",0.0085,0.0187,0.8966,0.0762,0.1137
"09003480600","Census Tract 4806, Hartford County, Connecticut",0.0422,0.1073,0.6184,0.2322,0.3167
"09003480700","Census Tract 4807, Hartford County, Connecticut",0.024,0.0663,0.8256,0.0841,0.1591
"09003480800","Census Tract 4808, Hartford County, Connecticut",0.0187,0.0579,0.8434,0.0801,0.1083
"09003480900","Census Tract 4809, Hartford County, Connecticut",0.0343,0.0329,0.9062,0.0266,0.018
"09003481000","Census Tract 4810, Hartford County, Connecticut",0.0218,0.0591,0.8916,0.0275,0.024
"09003481100","Census Tract 4811, Hartford County, Connecticut",0,0.0267,0.9224,0.0509,0.0974
"09003481200","Census Tract 4812, Hartford County, Connecticut",0.0417,0.0459,0.8453,0.067,0.0718
"09003481300","Census Tract 4813, Hartford County, Connecticut",0.036,0.0251,0.9344,0.0045,0.0182
"09003484100","Census Tract 4841, Hartford County, Connecticut",0.1451,0.0328,0.7884,0.0337,0.0454
"09003484200","Census Tract 4842, Hartford County, Connecticut",0.0189,0.1071,0.8094,0.0647,0.0712
"09003487100","Census Tract 4871, Hartford County, Connecticut",0.0755,0.0408,0.8514,0.0323,0.0696
"09003487201","Census Tract 4872.01, Hartford County, Connecticut",0.0767,0.0199,0.8302,0.0732,0.1078
"09003487202","Census Tract 4872.02, Hartford County, Connecticut",0.1542,0.0307,0.8059,0.0092,0.0259
"09003487300","Census Tract 4873, Hartford County, Connecticut",0.125,0.037,0.8333,0.0046,0.041
"09003487400","Census Tract 4874, Hartford County, Connecticut",0.0706,0.086,0.8028,0.0405,0.038
"09003487500","Census Tract 4875, Hartford County, Connecticut",0.1812,0.0543,0.7118,0.0527,0.0387
"09003490100","Census Tract 4901, Hartford County, Connecticut",0.1926,0.02,0.7658,0.0216,0.0584
"09003490302","Census Tract 4903.02, Hartford County, Connecticut",0.274,0.022,0.65,0.0541,0.027
"09003492100","Census Tract 4921, Hartford County, Connecticut",0.0041,0.0121,0.9621,0.0216,0.0507
"09003492200","Census Tract 4922, Hartford County, Connecticut",0.0247,0.0919,0.793,0.0904,0.1543
"09003492300","Census Tract 4923, Hartford County, Connecticut",0.1164,0.0807,0.7082,0.0947,0.1425
"09003492400","Census Tract 4924, Hartford County, Connecticut",0.0529,6e-04,0.8917,0.0548,0.0389
"09003492500","Census Tract 4925, Hartford County, Connecticut",0.025,0.0553,0.8927,0.0271,0.0321
"09003492600","Census Tract 4926, Hartford County, Connecticut",0.0091,0.0081,0.9628,0.0201,0.038
"09003494100","Census Tract 4941, Hartford County, Connecticut",0.0714,0.0714,0.7934,0.0638,0.0749
"09003494201","Census Tract 4942.01, Hartford County, Connecticut",0.0917,0.0165,0.8365,0.0553,0.0543
"09003494202","Census Tract 4942.02, Hartford County, Connecticut",0.1096,0.0301,0.7894,0.071,0.0729
"09003494300","Census Tract 4943, Hartford County, Connecticut",0.0398,0.056,0.859,0.0451,0.1176
"09003494400","Census Tract 4944, Hartford County, Connecticut",0.0593,0.0207,0.8235,0.0966,0.1364
"09003494500","Census Tract 4945, Hartford County, Connecticut",0.0404,0.0604,0.8033,0.0959,0.1251
"09003494600","Census Tract 4946, Hartford County, Connecticut",0.0848,0.0893,0.7766,0.0493,0.0779
"09003496100","Census Tract 4961, Hartford County, Connecticut",0.1519,0.1897,0.5738,0.0846,0.377
"09003496200","Census Tract 4962, Hartford County, Connecticut",0.1974,0.0488,0.6986,0.0552,0.1121
"09003496300","Census Tract 4963, Hartford County, Connecticut",0.0403,0.0465,0.8533,0.0599,0.1746
"09003496400","Census Tract 4964, Hartford County, Connecticut",0.0448,0.0202,0.9069,0.028,0.0418
"09003496500","Census Tract 4965, Hartford County, Connecticut",0.0507,0.0041,0.9049,0.0403,0.0813
"09003496600","Census Tract 4966, Hartford County, Connecticut",0.117,0.0177,0.8297,0.0357,0.0559
"09003496700","Census Tract 4967, Hartford County, Connecticut",0.1235,0.1767,0.6036,0.0961,0.1825
"09003496800","Census Tract 4968, Hartford County, Connecticut",0.0877,0.0893,0.6257,0.1973,0.3066
"09003496900","Census Tract 4969, Hartford County, Connecticut",0.0354,0.0694,0.8329,0.0623,0.143
"09003497000","Census Tract 4970, Hartford County, Connecticut",0.0359,0.0095,0.9369,0.0176,0.0601
"09003497100","Census Tract 4971, Hartford County, Connecticut",0.0349,0.0398,0.8872,0.0381,0.0822
"09003497200","Census Tract 4972, Hartford County, Connecticut",0.0428,0.0875,0.8517,0.018,0.0618
"09003497300","Census Tract 4973, Hartford County, Connecticut",0.0996,0.0725,0.7849,0.043,0.0409
"09003497400","Census Tract 4974, Hartford County, Connecticut",0.0422,0.0432,0.8945,0.0202,0.0501
"09003497500","Census Tract 4975, Hartford County, Connecticut",0.1001,0.0723,0.7426,0.085,0.096
"09003497600","Census Tract 4976, Hartford County, Connecticut",0.0453,0.0175,0.8987,0.0385,0.0408
"09003497700","Census Tract 4977, Hartford County, Connecticut",0.0827,0.0199,0.8737,0.0237,0.0373
"09003500100","Census Tract 5001, Hartford County, Connecticut",0.0716,0.2228,0.2647,0.4408,0.6838
"09003500200","Census Tract 5002, Hartford County, Connecticut",0.0309,0.2611,0.2459,0.4621,0.6521
"09003500300","Census Tract 5003, Hartford County, Connecticut",0.0121,0.3031,0.4189,0.2658,0.5594
"09003500400","Census Tract 5004, Hartford County, Connecticut",0.0196,0.2113,0.394,0.375,0.6256
"09003500500","Census Tract 5005, Hartford County, Connecticut",0.2276,0.3468,0.2269,0.1988,0.2666
"09003500700","Census Tract 5007, Hartford County, Connecticut",0,0.4013,0.2745,0.3241,0.3241
"09003500900","Census Tract 5009, Hartford County, Connecticut",0,0.4053,0.2648,0.3299,0.588
"09003501200","Census Tract 5012, Hartford County, Connecticut",0,0.6329,0.2439,0.1232,0.3657
"09003501300","Census Tract 5013, Hartford County, Connecticut",0,0.6734,0.1564,0.1702,0.31
